"maSum" "id" "sire" "mastitis" "birth" "herd" "fresh" "dim" "logDim" "ord"
"0" "HOUSA0000602639" "HOUSA0000022663" "0" "2000" "21050780" "2002" 327 5.7899601709 39
"0" "HOUSA0000602639" "HOUSA0000022663" "0" "2000" "21050780" "2002" 318 5.7620513828 39
"0" "HOUSA0000602640" "HOUSA0000022663" "0" "2000" "21050780" "2002" 332 5.8051349689 39
"1" "HOUSA0000602640" "HOUSA0000022663" "1" "2000" "21050780" "2002" 186 5.2257466737 39
"0" "HOUSA0000602640" "HOUSA0000022663" "0" "2000" "21050780" "2003" 601 6.3985949345 39
"0" "HOUSA0000602639" "HOUSA0000022663" "0" "2000" "21051000" "2002" 330 5.7990926545 39
"0" "HOUSA00021ZHX44" "HOUSA0000022663" "0" "2001" "21060049" "2003" 389 5.9635793436 39
"0" "HOUSA0000606031" "HOUSA0000022663" "0" "2001" "21110751" "2003" 74 4.3040650932 39
"0" "HOUSA0000606032" "HOUSA0000022663" "0" "2002" "21110751" "2003" 450 6.1092475828 39
"1" "HOUSA0000605963" "HOUSA0000022663" "1" "2001" "21180443" "2003" 340 5.8289456176 39
"0" "HOUSA0000605963" "HOUSA0000022663" "0" "2001" "21180443" "2003" 407 6.0088131854 39
"1" "HOUSA00021ZHY64" "HOUSA0000022663" "1" "2001" "21180443" "2003" 637 6.4567696556 39
"0" "HOUSA00021ZKM20" "HOUSA0000022663" "0" "2002" "21300347" "2004" 420 6.0402547113 39
"0" "HOUSA00021ZKM20" "HOUSA0000022663" "0" "2002" "21300347" "2004" 387 5.958424693 39
"0" "HOUSA00021ZKM20" "HOUSA0000022663" "0" "2002" "21300347" "2004" 420 6.0402547113 39
"0" "HOUSA00021ZKM20" "HOUSA0000022663" "0" "2002" "21300347" "2004" 306 5.723585102 39
"0" "HOUSA00021ZKM20" "HOUSA0000022663" "0" "2002" "21300347" "2004" 300 5.7037824747 39
"0" "HOUSA00021ZKM20" "HOUSA0000022663" "0" "2002" "21300347" "2004" 633 6.4504704221 39
"0" "HOUSA00021AMY44" "HOUSA0000022663" "0" "2001" "21300465" "2003" 49 3.8918202981 39
"0" "HOUSA0000603196" "HOUSA0000022663" "0" "2001" "21390718" "2003" 330 5.7990926545 39
"0" "HOUSA0000603197" "HOUSA0000022663" "0" "2001" "21390718" "2003" 330 5.7990926545 39
"0" "HOUSA00021ZJU52" "HOUSA0000022663" "0" "2001" "21390837" "2003" 388 5.9610053396 39
"0" "HOUSA00021ZJU52" "HOUSA0000022663" "0" "2001" "21390837" "2001" 330 5.7990926545 39
"0" "HOUSA00021ZJU52" "HOUSA0000022663" "0" "2001" "21390837" "2003" 330 5.7990926545 39
"0" "HOUSA00021ZKA59" "HOUSA0000022663" "0" "2001" "21520438" "2004" 317 5.7589017739 39
"0" "HOUSA00023VBP88" "HOUSA0000022663" "0" "2001" "23490244" "2004" 266 5.5834963088 39
"0" "HOUSA00034ZKB75" "HOUSA0000022663" "0" "2002" "34460796" "2004" 337 5.8200829304 39
"0" "HOUSA00034ZKG01" "HOUSA0000022663" "0" "2002" "34460796" "2004" 283 5.6454468976 39
"0" "HOUSA00034ZKG01" "HOUSA0000022663" "0" "2002" "34460796" "2004" 238 5.4722706737 39
"0" "HOUSA0000603271" "HOUSA0000022663" "0" "2001" "35560027" "2003" 333 5.80814249 39
"0" "HOUSA0000607204" "HOUSA0000022665" "0" "2002" "21090335" "2004" 36 3.5835189385 600
"0" "HOUSA0000610395" "HOUSA0000022665" "0" "2002" "21090335" "2004" 330 5.7990926545 600
"0" "HOUSA0000610395" "HOUSA0000022665" "0" "2002" "21090335" "2004" 321 5.7714411231 600
"0" "HOUSA0000610395" "HOUSA0000022665" "0" "2002" "21090335" "2004" 400 5.9914645471 600
"0" "HOUSA0000610396" "HOUSA0000022665" "0" "2002" "21090335" "2004" 341 5.8318824773 600
"0" "HOUSA00021WSF37" "HOUSA0000022665" "0" "2000" "21180443" "2002" 470 6.1527326947 600
"0" "HOUSA00021WSF37" "HOUSA0000022665" "0" "2000" "21180443" "2003" 272 5.6058020663 600
"0" "HOUSA00021ZDF37" "HOUSA0000022665" "0" "2000" "21180443" "2002" 769 6.6450909695 600
"0" "HOUSA00021ZDF38" "HOUSA0000022665" "0" "2000" "21180443" "2002" 362 5.8916442118 600
"0" "HOUSA00021ZDF38" "HOUSA0000022665" "0" "2000" "21180443" "2002" 289 5.6664266881 600
"0" "HOUSA00021ZHY61" "HOUSA0000022665" "0" "2000" "21180443" "2002" 316 5.7557422136 600
"0" "HOUSA00021ZHY61" "HOUSA0000022665" "0" "2000" "21180443" "2003" 645 6.4692503168 600
"0" "HOUSA00021ZHY61" "HOUSA0000022665" "0" "2000" "21180443" "2003" 711 6.5666724298 600
"2" "HOUSA00021ZHY64" "HOUSA0000022665" "1" "2000" "21180443" "2003" 394 5.9763509093 600
"0" "HOUSA00021ZHY64" "HOUSA0000022665" "0" "2001" "21180443" "2003" 401 5.9939614273 600
"0" "HOUSA00021ZHY64" "HOUSA0000022665" "0" "2001" "21180443" "2003" 358 5.8805329864 600
"1" "HOUSA00021ZHY64" "HOUSA0000022665" "1" "2001" "21180443" "2003" 324 5.7807435158 600
"1" "HOUSA00021ZHY64" "HOUSA0000022665" "1" "2001" "21180443" "2003" 689 6.535241271 600
"0" "HOUSA00021ZHY64" "HOUSA0000022665" "0" "2001" "21180443" "2003" 359 5.8833223885 600
"0" "HOUSA00021WSF38" "HOUSA0000022665" "0" "2000" "21180524" "2002" 857 6.7534379186 600
"0" "HOUSA00021ZDF39" "HOUSA0000022665" "0" "2000" "21180524" "2002" 401 5.9939614273 600
"0" "HOUSA00021ZHY63" "HOUSA0000022665" "0" "2000" "21180524" "2002" 353 5.8664680569 600
"0" "HOUSA0000525334" "HOUSA0000022665" "0" "2002" "42640098" "2004" 330 5.7990926545 600
"0" "HOUSA0000525334" "HOUSA0000022665" "0" "2002" "42640098" "2004" 330 5.7990926545 600
"0" "HOUSA0000525334" "HOUSA0000022665" "0" "2002" "42640098" "2004" 330 5.7990926545 600
"1" "HOUSA0000525334" "HOUSA0000022665" "1" "2002" "42640098" "2004" 312 5.7430031878 600
"1" "HOUSA0000525336" "HOUSA0000022665" "1" "2002" "42640098" "2004" 285 5.6524891803 600
"0" "HOUSA0000525336" "HOUSA0000022665" "0" "2002" "42640098" "2004" 364 5.8971538676 600
"0" "HOUSA0000525336" "HOUSA0000022665" "0" "2002" "42640098" "2004" 329 5.7960577508 600
"0" "HOUSA0000525336" "HOUSA0000022665" "0" "2002" "42640098" "2004" 346 5.8464387751 600
"0" "HOUSA0000525336" "HOUSA0000022665" "0" "2002" "42640098" "2004" 330 5.7990926545 600
"1" "HOUSA0000525336" "HOUSA0000022665" "1" "2002" "42640098" "2004" 321 5.7714411231 600
"1" "HOUSA0000525336" "HOUSA0000022665" "1" "2002" "42640098" "2004" 365 5.8998973536 600
"0" "HOUSA0000525336" "HOUSA0000022665" "0" "2002" "42640098" "2004" 287 5.6594822158 600
"0" "HOUSA0000525337" "HOUSA0000022665" "0" "2002" "42640098" "2004" 375 5.926926026 600
"1" "HOUSA0000525337" "HOUSA0000022665" "1" "2002" "42640098" "2004" 330 5.7990926545 600
"0" "HOUSA0000525337" "HOUSA0000022665" "0" "2002" "42640098" "2005" 330 5.7990926545 600
"0" "HOUSA0000525337" "HOUSA0000022665" "0" "2002" "42640098" "2004" 311 5.7397929122 600
"0" "HOUSA0000525337" "HOUSA0000022665" "0" "2002" "42640098" "2004" 370 5.9135030056 600
"1" "HOUSA0000525337" "HOUSA0000022665" "1" "2002" "42640098" "2004" 330 5.7990926545 600
"0" "HOUSA0000525337" "HOUSA0000022665" "0" "2002" "42640098" "2004" 317 5.7589017739 600
"1" "HOUSA0000525337" "HOUSA0000022665" "1" "2002" "42640098" "2004" 325 5.7838251823 600
"0" "HOUSA0000525337" "HOUSA0000022665" "0" "2002" "42640098" "2004" 344 5.8406416574 600
"2" "HOUSA0000525337" "HOUSA0000022665" "1" "2002" "42640098" "2004" 419 6.0378709199 600
"1" "HOUSA0000602403" "HOUSA0000022665" "1" "2000" "74150763" "2002" 350 5.8579331545 600
"0" "HOUSA0000602403" "HOUSA0000022665" "0" "2000" "74150763" "2002" 426 6.0544393463 600
"6" "HOUSA0000602403" "HOUSA0000022665" "1" "2000" "74150763" "2002" 330 5.7990926545 600
"11" "HOUSA0000602403" "HOUSA0000022665" "1" "2000" "74150763" "2002" 404 6.001414878 600
"1" "HOUSA0000602403" "HOUSA0000022665" "1" "2000" "74150763" "2002" 328 5.7930136084 600
"0" "HOUSA0000603011" "HOUSA0000022665" "0" "2000" "74150763" "2003" 334 5.811140993 600
"6" "HOUSA0000604118" "HOUSA0000022665" "1" "2001" "74150763" "2003" 575 6.3543700408 600
"0" "HOUSA0000603460" "HOUSA0000022665" "0" "2000" "93100339" "2002" 507 6.2285110036 600
"0" "HOUSA0000603460" "HOUSA0000022665" "0" "2001" "93100339" "2003" 299 5.7004435734 600
"0" "HOUSA0000603460" "HOUSA0000022665" "0" "2001" "93100339" "2004" 420 6.0402547113 600
"0" "HOUSA0000603460" "HOUSA0000022665" "0" "2001" "93100339" "2003" 420 6.0402547113 600
"0" "HOUSA0000603461" "HOUSA0000022665" "0" "2001" "93100339" "2004" 489 6.1923624895 600
"0" "HOUSA0001225871" "HOUSA0000022665" "0" "2000" "93100339" "2002" 394 5.9763509093 600
"0" "HOUSA0001225880" "HOUSA0000022665" "0" "2000" "93100339" "2003" 542 6.2952660014 600
"0" "HOUSA0001225880" "HOUSA0000022665" "0" "2000" "93100339" "2002" 542 6.2952660014 600
"0" "HOUSA0001225881" "HOUSA0000022665" "0" "2000" "93100339" "2002" 423 6.047372179 600
"0" "HOUSA00093SPI08" "HOUSA0000022665" "0" "2000" "93100339" "2002" 333 5.80814249 600
"0" "HOUSA00093SPI08" "HOUSA0000022665" "0" "2000" "93100339" "2002" 330 5.7990926545 600
"0" "HOUSA00093SPI08" "HOUSA0000022665" "0" "2000" "93100339" "2002" 401 5.9939614273 600
"0" "HOUSA00093SPI08" "HOUSA0000022665" "0" "2000" "93100339" "2002" 416 6.0306852603 600
"0" "HOUSA00093SPI08" "HOUSA0000022665" "0" "2000" "93100339" "2002" 295 5.6869753563 600
"0" "HOUSA00093SPI08" "HOUSA0000022665" "0" "2000" "93100339" "2002" 437 6.0799331951 600
"0" "HOUSA00093SPI08" "HOUSA0000022665" "0" "2000" "93100339" "2002" 399 5.9889614169 600
"1" "HOUSA00093SPI11" "HOUSA0000022665" "1" "1999" "93100339" "2001" 595 6.3885614055 600
"0" "HOUSA00093SPI11" "HOUSA0000022665" "0" "2000" "93100339" "2002" 330 5.7990926545 600
"0" "HOUSA00093SPI11" "HOUSA0000022665" "0" "1999" "93100339" "2002" 391 5.96870756 600
"0" "HOUSA00093SRT86" "HOUSA0000022665" "0" "2001" "93100339" "2003" 325 5.7838251823 600
"0" "HOUSA00093SRT86" "HOUSA0000022665" "0" "2001" "93100339" "2003" 362 5.8916442118 600
"0" "HOUSA00093SRT87" "HOUSA0000022665" "0" "2001" "93100339" "2003" 330 5.7990926545 600
"0" "HOUSA00093SRT87" "HOUSA0000022665" "0" "2001" "93100339" "2003" 375 5.926926026 600
"0" "HOUSA00093SRT87" "HOUSA0000022665" "0" "2001" "93100339" "2003" 360 5.8861040315 600
"0" "HOUSA00093SRT90" "HOUSA0000022665" "0" "2000" "93100339" "2002" 662 6.4952655559 600
"1" "HOUSA00093SRT90" "HOUSA0000022665" "1" "2000" "93100339" "2002" 414 6.0258659738 600
"0" "HOUSA00093SRT90" "HOUSA0000022665" "0" "2000" "93100339" "2002" 120 4.7874917428 600
"0" "HOUSA00093SRT90" "HOUSA0000022665" "0" "2000" "93100339" "2002" 391 5.96870756 600
"0" "HOUSA00093SRU10" "HOUSA0000022665" "0" "2000" "93100339" "2002" 330 5.7990926545 600
"0" "HOUSA00093SRU10" "HOUSA0000022665" "0" "2000" "93100339" "2002" 86 4.4543472963 600
"0" "HOUSA00093SRU10" "HOUSA0000022665" "0" "2000" "93100339" "2002" 330 5.7990926545 600
"0" "HOUSA00093SRU10" "HOUSA0000022665" "0" "2000" "93100339" "2002" 330 5.7990926545 600
"0" "HOUSA00093SXV56" "HOUSA0000022665" "0" "2001" "93100339" "2003" 475 6.163314804 600
"0" "HOUSA00093XCG64" "HOUSA0000022665" "0" "2000" "93100339" "2002" 330 5.7990926545 600
"0" "HOUSA00093XCG66" "HOUSA0000022665" "0" "2001" "93100339" "2003" 309 5.7333412769 600
"1" "HOUSA00093XCG66" "HOUSA0000022665" "1" "2001" "93100339" "2003" 346 5.8464387751 600
"0" "HOUSA00093XCG68" "HOUSA0000022665" "0" "2001" "93100339" "2003" 546 6.3026189757 600
"0" "HOUSA00093XCG94" "HOUSA0000022665" "0" "2001" "93100339" "2003" 504 6.2225762681 600
"0" "HOUSA00093XCG94" "HOUSA0000022665" "0" "2001" "93100339" "2003" 482 6.1779441141 600
"0" "HOUSA0000520746" "HOUSA0000022665" "0" "2000" "93240103" "2002" 330 5.7990926545 600
"0" "HOUSA0000520746" "HOUSA0000022665" "0" "2000" "93240103" "2002" 485 6.1841488909 600
"0" "HOUSA0000521428" "HOUSA0000022665" "0" "2000" "93240103" "2002" 330 5.7990926545 600
"0" "HOUSA0000521428" "HOUSA0000022665" "0" "2000" "93240103" "2002" 316 5.7557422136 600
"0" "HOUSA0000521428" "HOUSA0000022665" "0" "2000" "93240103" "2002" 367 5.9053618481 600
"0" "HOUSA0000521428" "HOUSA0000022665" "0" "2000" "93240103" "2002" 292 5.6767538023 600
"0" "HOUSA0000521430" "HOUSA0000022665" "0" "2000" "93240103" "2002" 302 5.7104270174 600
"0" "HOUSA0000522441" "HOUSA0000022665" "0" "2000" "93240103" "2003" 445 6.0980742822 600
"0" "HOUSA0000522441" "HOUSA0000022665" "0" "2000" "93240103" "2003" 299 5.7004435734 600
"0" "HOUSA0000522441" "HOUSA0000022665" "0" "2001" "93240103" "2003" 319 5.7651911028 600
"1" "HOUSA0000525117" "HOUSA0000022665" "1" "2001" "93240103" "2003" 539 6.2897155709 600
"0" "HOUSA0000525133" "HOUSA0000022665" "0" "2001" "93240103" "2003" 495 6.2045577626 600
"0" "HOUSA0000525133" "HOUSA0000022665" "0" "2001" "93240103" "2003" 280 5.6347896032 600
"0" "HOUSA0000525133" "HOUSA0000022665" "0" "2001" "93240103" "2003" 301 5.7071102647 600
"1" "HOUSA0000525135" "HOUSA0000022665" "1" "2001" "93240103" "2003" 366 5.9026333334 600
"0" "HOUSA0000525135" "HOUSA0000022665" "0" "2001" "93240103" "2003" 330 5.7990926545 600
"1" "HOUSA0000525135" "HOUSA0000022665" "1" "2001" "93240103" "2003" 434 6.0730445341 600
"0" "HOUSA0000525135" "HOUSA0000022665" "0" "2001" "93240103" "2003" 362 5.8916442118 600
"1" "HOUSA0000525136" "HOUSA0000022665" "1" "2001" "93240103" "2003" 335 5.8141305318 600
"0" "HOUSA0000526560" "HOUSA0000022665" "0" "2002" "93240103" "2004" 321 5.7714411231 600
"0" "HOUSA0000526560" "HOUSA0000022665" "0" "2002" "93240103" "2004" 318 5.7620513828 600
"0" "HOUSA0000526560" "HOUSA0000022665" "0" "2002" "93240103" "2004" 309 5.7333412769 600
"0" "HOUSA0000526560" "HOUSA0000022665" "0" "2002" "93240103" "2004" 479 6.1717005974 600
"0" "HOUSA0000526560" "HOUSA0000022665" "0" "2002" "93240103" "2004" 320 5.7683209958 600
"0" "HOUSA0000526560" "HOUSA0000022665" "0" "2002" "93240103" "2000" 54 3.9889840466 600
"0" "HOUSA0000526560" "HOUSA0000022665" "0" "2002" "93240103" "2004" 54 3.9889840466 600
"0" "HOUSA0000526560" "HOUSA0000022665" "0" "2001" "93240103" "2004" 303 5.7137328055 600
"0" "HOUSA0000526560" "HOUSA0000022665" "0" "2001" "93240103" "2002" 282 5.6419070709 600
"0" "HOUSA0000526560" "HOUSA0000022665" "0" "2001" "93240103" "2004" 282 5.6419070709 600
"2" "HOUSA0000526560" "HOUSA0000022665" "1" "2002" "93240103" "2002" 442 6.0913098821 600
"2" "HOUSA0000526560" "HOUSA0000022665" "1" "2002" "93240103" "2004" 442 6.0913098821 600
"1" "HOUSA0000526560" "HOUSA0000022665" "1" "2002" "93240103" "2004" 330 5.7990926545 600
"0" "HOUSA0000526560" "HOUSA0000022665" "0" "2002" "93240103" "2004" 367 5.9053618481 600
"0" "HOUSA0000526574" "HOUSA0000022665" "0" "2001" "93240103" "2003" 309 5.7333412769 600
"0" "HOUSA0000526574" "HOUSA0000022665" "0" "2002" "93240103" "2004" 525 6.2633982626 600
"0" "HOUSA0000526574" "HOUSA0000022665" "0" "2002" "93240103" "2004" 365 5.8998973536 600
"0" "HOUSA0000526574" "HOUSA0000022665" "0" "2001" "93240103" "2002" 322 5.7745515455 600
"0" "HOUSA0000526574" "HOUSA0000022665" "0" "2001" "93240103" "2004" 322 5.7745515455 600
"0" "HOUSA0000526574" "HOUSA0000022665" "0" "2002" "93240103" "2004" 305 5.7203117766 600
"0" "HOUSA0000526574" "HOUSA0000022665" "0" "2002" "93240103" "2004" 419 6.0378709199 600
"0" "HOUSA0000526574" "HOUSA0000022665" "0" "2002" "93240103" "2004" 568 6.3421214187 600
"0" "HOUSA0000526587" "HOUSA0000022665" "0" "2002" "93240103" "2001" 328 5.7930136084 600
"0" "HOUSA0000526588" "HOUSA0000022665" "0" "2002" "93240103" "2002" 330 5.7990926545 600
"0" "HOUSA0000526588" "HOUSA0000022665" "0" "2002" "93240103" "2004" 330 5.7990926545 600
"0" "HOUSA0000526588" "HOUSA0000022665" "0" "2002" "93240103" "2004" 330 5.7990926545 600
"0" "HOUSA0000526588" "HOUSA0000022665" "0" "2002" "93240103" "2004" 330 5.7990926545 600
"0" "HOUSA0000526588" "HOUSA0000022665" "0" "2002" "93240103" "2004" 90 4.4998096703 600
"0" "HOUSA0000526588" "HOUSA0000022665" "0" "2002" "93240103" "2004" 442 6.0913098821 600
"0" "HOUSA0000526588" "HOUSA0000022665" "0" "2002" "93240103" "2004" 430 6.0637852087 600
"0" "HOUSA0000526588" "HOUSA0000022665" "0" "2002" "93240103" "2004" 473 6.1590953885 600
"0" "HOUSA0000526588" "HOUSA0000022665" "0" "2002" "93240103" "2004" 388 5.9610053396 600
"0" "HOUSA0000526588" "HOUSA0000022665" "0" "2002" "93240103" "2004" 44 3.7841896339 600
"0" "HOUSA0000526588" "HOUSA0000022665" "0" "2002" "93240103" "2001" 283 5.6454468976 600
"0" "HOUSA0000526588" "HOUSA0000022665" "0" "2002" "93240103" "2004" 283 5.6454468976 600
"0" "HOUSA0000526588" "HOUSA0000022665" "0" "2002" "93240103" "2004" 278 5.6276211137 600
"0" "HOUSA0000526588" "HOUSA0000022665" "0" "2002" "93240103" "2002" 448 6.1047932324 600
"0" "HOUSA0000526588" "HOUSA0000022665" "0" "2002" "93240103" "2004" 448 6.1047932324 600
"0" "HOUSA0000526588" "HOUSA0000022665" "0" "2002" "93240103" "2001" 441 6.0890448754 600
"0" "HOUSA0000526588" "HOUSA0000022665" "0" "2002" "93240103" "2003" 441 6.0890448754 600
"0" "HOUSA0000526588" "HOUSA0000022665" "0" "2002" "93240103" "2004" 441 6.0890448754 600
"0" "HOUSA0000526588" "HOUSA0000022665" "0" "2002" "93240103" "2004" 43 3.7612001157 600
"0" "HOUSA0000526589" "HOUSA0000022665" "0" "2002" "93240103" "2004" 273 5.6094717952 600
"0" "HOUSA0000526589" "HOUSA0000022665" "0" "2002" "93240103" "2004" 325 5.7838251823 600
"0" "HOUSA0000526589" "HOUSA0000022665" "0" "2002" "93240103" "2004" 307 5.7268477476 600
"0" "HOUSA0000526589" "HOUSA0000022665" "0" "2002" "93240103" "2004" 292 5.6767538023 600
"0" "HOUSA0000526589" "HOUSA0000022665" "0" "2002" "93240103" "2002" 323 5.7776523232 600
"0" "HOUSA0000526589" "HOUSA0000022665" "0" "2002" "93240103" "2004" 323 5.7776523232 600
"0" "HOUSA0000526589" "HOUSA0000022665" "0" "2002" "93240103" "2004" 457 6.1246833909 600
"0" "HOUSA0000526589" "HOUSA0000022665" "0" "2002" "93240103" "2001" 298 5.6970934865 600
"0" "HOUSA0000526589" "HOUSA0000022665" "0" "2002" "93240103" "2004" 298 5.6970934865 600
"0" "HOUSA0000526589" "HOUSA0000022665" "0" "2002" "93240103" "2001" 330 5.7990926545 600
"0" "HOUSA0000526589" "HOUSA0000022665" "0" "2002" "93240103" "2004" 330 5.7990926545 600
"0" "HOUSA0000526589" "HOUSA0000022665" "0" "2002" "93240103" "2004" 510 6.2344107257 600
"0" "HOUSA00093XCG68" "HOUSA0000022665" "0" "2002" "93240103" "2004" 330 5.7990926545 600
"0" "HOUSA0000520747" "HOUSA0000022665" "0" "2000" "93240255" "2002" 411 6.0185932145 600
"0" "HOUSA0000520747" "HOUSA0000022665" "0" "2000" "93240255" "2002" 330 5.7990926545 600
"0" "HOUSA0000520748" "HOUSA0000022665" "0" "2000" "93240255" "2002" 356 5.8749307309 600
"0" "HOUSA0000521429" "HOUSA0000022665" "0" "2000" "93240255" "2002" 325 5.7838251823 600
"0" "HOUSA0000521429" "HOUSA0000022665" "0" "2000" "93240255" "2002" 514 6.2422232655 600
"0" "HOUSA0000521429" "HOUSA0000022665" "0" "2000" "93240255" "2002" 389 5.9635793436 600
"0" "HOUSA0000521429" "HOUSA0000022665" "0" "2000" "93240255" "2002" 282 5.6419070709 600
"0" "HOUSA0000521429" "HOUSA0000022665" "0" "2000" "93240255" "2002" 299 5.7004435734 600
"0" "HOUSA0000522422" "HOUSA0000022665" "0" "2000" "93240255" "2002" 399 5.9889614169 600
"0" "HOUSA0000522440" "HOUSA0000022665" "0" "2001" "93240255" "2003" 455 6.120297419 600
"0" "HOUSA0000525113" "HOUSA0000022665" "0" "2001" "93240255" "2003" 302 5.7104270174 600
"0" "HOUSA0000525113" "HOUSA0000022665" "0" "2001" "93240255" "2003" 302 5.7104270174 600
"0" "HOUSA0000525113" "HOUSA0000022665" "0" "2002" "93240255" "2003" 528 6.2690962837 600
"0" "HOUSA0000525130" "HOUSA0000022665" "0" "2001" "93240255" "2003" 347 5.8493247799 600
"0" "HOUSA0000525130" "HOUSA0000022665" "0" "2001" "93240255" "2003" 272 5.6058020663 600
"0" "HOUSA0000525130" "HOUSA0000022665" "0" "2001" "93240255" "2003" 270 5.598421959 600
"0" "HOUSA0000525130" "HOUSA0000022665" "0" "2001" "93240255" "2003" 443 6.09356977 600
"0" "HOUSA0000525130" "HOUSA0000022665" "0" "2001" "93240255" "2003" 555 6.3189681137 600
"0" "HOUSA0000525130" "HOUSA0000022665" "0" "2001" "93240255" "2003" 727 6.5889264775 600
"1" "HOUSA0000525130" "HOUSA0000022665" "1" "2001" "93240255" "2003" 328 5.7930136084 600
"0" "HOUSA0000525130" "HOUSA0000022665" "0" "2001" "93240255" "2003" 313 5.7462031905 600
"1" "HOUSA0000525130" "HOUSA0000022665" "1" "2001" "93240255" "2003" 322 5.7745515455 600
"0" "HOUSA0000525130" "HOUSA0000022665" "0" "2001" "93240255" "2003" 628 6.4425401665 600
"0" "HOUSA0000526565" "HOUSA0000022665" "0" "2002" "93240255" "2003" 328 5.7930136084 600
"0" "HOUSA0000526565" "HOUSA0000022665" "0" "2002" "93240255" "2003" 328 5.7930136084 600
"0" "HOUSA0000526565" "HOUSA0000022665" "0" "2001" "93240255" "2003" 103 4.6347289882 600
"0" "HOUSA0000526565" "HOUSA0000022665" "0" "2001" "93240255" "2005" 103 4.6347289882 600
"1" "HOUSA0000526565" "HOUSA0000022665" "1" "2002" "93240255" "2003" 293 5.680172609 600
"0" "HOUSA0000526565" "HOUSA0000022665" "0" "2002" "93240255" "2004" 330 5.7990926545 600
"1" "HOUSA0000526579" "HOUSA0000022665" "1" "2002" "93240255" "2004" 324 5.7807435158 600
"0" "HOUSA0000526579" "HOUSA0000022665" "0" "2002" "93240255" "2004" 495 6.2045577626 600
"1" "HOUSA0000526579" "HOUSA0000022665" "1" "2002" "93240255" "2002" 304 5.7170277014 600
"1" "HOUSA0000526579" "HOUSA0000022665" "1" "2002" "93240255" "2004" 304 5.7170277014 600
"0" "HOUSA0000526579" "HOUSA0000022665" "0" "2002" "93240255" "2002" 330 5.7990926545 600
"0" "HOUSA0000526579" "HOUSA0000022665" "0" "2002" "93240255" "2004" 330 5.7990926545 600
"1" "HOUSA0000526579" "HOUSA0000022665" "1" "2002" "93240255" "2004" 397 5.9839362807 600
"0" "HOUSA0000526579" "HOUSA0000022665" "0" "2002" "93240255" "2004" 375 5.926926026 600
"0" "HOUSA0000526579" "HOUSA0000022665" "0" "2002" "93240255" "2004" 425 6.0520891689 600
"0" "HOUSA0000526586" "HOUSA0000022665" "0" "2002" "93240255" "2003" 270 5.598421959 600
"0" "HOUSA0000526586" "HOUSA0000022665" "0" "2002" "93240255" "2004" 270 5.598421959 600
"0" "HOUSA0000526586" "HOUSA0000022665" "0" "2002" "93240255" "2004" 454 6.118097198 600
"0" "HOUSA0000526586" "HOUSA0000022665" "0" "2002" "93240255" "2004" 294 5.6835797673 600
"0" "HOUSA0000526586" "HOUSA0000022665" "0" "2002" "93240255" "2002" 406 6.0063531596 600
"0" "HOUSA0000526586" "HOUSA0000022665" "0" "2002" "93240255" "2004" 406 6.0063531596 600
"0" "HOUSA0000526586" "HOUSA0000022665" "0" "2002" "93240255" "2004" 361 5.8888779583 600
"0" "HOUSA0000526586" "HOUSA0000022665" "0" "2002" "93240255" "2003" 466 6.1441856341 600
"0" "HOUSA0000526586" "HOUSA0000022665" "0" "2002" "93240255" "2004" 466 6.1441856341 600
"0" "HOUSA0000526586" "HOUSA0000022665" "0" "2002" "93240255" "2004" 330 5.7990926545 600
"0" "HOUSA0000526586" "HOUSA0000022665" "0" "2002" "93240255" "2003" 306 5.723585102 600
"0" "HOUSA0000526586" "HOUSA0000022665" "0" "2002" "93240255" "2004" 306 5.723585102 600
"0" "HOUSA0000526586" "HOUSA0000022665" "0" "2002" "93240255" "2001" 29 3.36729583 600
"0" "HOUSA0000526586" "HOUSA0000022665" "0" "2002" "93240255" "2004" 29 3.36729583 600
"0" "HOUSA0000526586" "HOUSA0000022665" "0" "2002" "93240255" "2004" 497 6.2085900261 600
"0" "HOUSA0000526586" "HOUSA0000022665" "0" "2002" "93240255" "2003" 535 6.2822667469 600
"0" "HOUSA0000526586" "HOUSA0000022665" "0" "2002" "93240255" "2004" 535 6.2822667469 600
"0" "HOUSA0000526586" "HOUSA0000022665" "0" "2002" "93240255" "2004" 330 5.7990926545 600
"0" "HOUSA0000526586" "HOUSA0000022665" "0" "2002" "93240255" "2004" 311 5.7397929122 600
"0" "HOUSA0000526586" "HOUSA0000022665" "0" "2002" "93240255" "2004" 337 5.8200829304 600
"0" "HOUSA0000526586" "HOUSA0000022665" "0" "2002" "93240255" "2003" 438 6.0822189104 600
"0" "HOUSA0000526586" "HOUSA0000022665" "0" "2002" "93240255" "2004" 438 6.0822189104 600
"0" "HOUSA00093SHU58" "HOUSA0000022665" "0" "2002" "93240255" "2005" 287 5.6594822158 600
"0" "HOUSA00093XCG96" "HOUSA0000022665" "0" "2002" "93240255" "2004" 260 5.560681631 600
"0" "HOUSA0000600173" "HOUSA0000022665" "0" "2000" "93240540" "2001" 484 6.1820849067 600
"0" "HOUSA0000600173" "HOUSA0000022665" "0" "2000" "93240540" "2002" 421 6.0426328337 600
"0" "HOUSA0000600173" "HOUSA0000022665" "0" "2000" "93240540" "2001" 657 6.4876840185 600
"0" "HOUSA0000600174" "HOUSA0000022665" "0" "2000" "93240540" "2002" 295 5.6869753563 600
